[2025-01-07 09:40:01,661] 24 root - INFO - data loading started...
[2025-01-07 09:40:23,660] 22 root - INFO - Initialize Embedding model
[2025-01-07 09:40:28,762] 210 sentence_transformers.SentenceTransformer - INFO - Use pytorch device_name: cpu
[2025-01-07 09:40:28,762] 218 sentence_transformers.SentenceTransformer - INFO - Load pretrained SentenceTransformer: sentence-transformers/all-mpnet-base-v2
[2025-01-07 09:40:31,563] 25 root - INFO - Embedding Model Loaded
[2025-01-07 09:40:31,563] 28 root - INFO - Chat Model Loaded
[2025-01-07 09:40:31,563] 29 root - INFO - loading API key...
[2025-01-07 09:40:31,563] 34 root - INFO - Saving API...
[2025-01-07 09:40:32,875] 40 root - INFO - Returning Model
[2025-01-07 09:40:32,881] 24 root - INFO - Creating Chunks...
[2025-01-07 09:40:32,881] 27 root - INFO - chunk creation completed...
[2025-01-07 09:40:32,966] 29 root - INFO - Extracting as plain text ...
[2025-01-07 09:40:32,966] 31 root - INFO - Extracting as plain text completed ...
[2025-01-07 09:40:32,966] 38 root - INFO - loading API key...
[2025-01-07 09:40:32,966] 40 root - INFO - Saving API...
[2025-01-07 09:40:32,966] 42 root - INFO - Loading Qtrant API URL,API and creating client..
[2025-01-07 09:40:33,352] 56 root - INFO - Creating collection...
[2025-01-07 09:40:33,501] 1025 httpx - INFO - HTTP Request: GET https://709e9862-ad6a-4017-b84b-d82c9f65a1d4.europe-west3-0.gcp.cloud.qdrant.io:6333/collections/qa_medi_chatbot1/exists "HTTP/1.1 200 OK"
[2025-01-07 09:40:33,530] 1025 httpx - INFO - HTTP Request: GET https://709e9862-ad6a-4017-b84b-d82c9f65a1d4.europe-west3-0.gcp.cloud.qdrant.io:6333/collections/qa_medi_chatbot1 "HTTP/1.1 200 OK"
[2025-01-07 09:40:53,550] 1025 httpx - INFO - HTTP Request: PUT https://709e9862-ad6a-4017-b84b-d82c9f65a1d4.europe-west3-0.gcp.cloud.qdrant.io:6333/collections/qa_medi_chatbot1/points?wait=true "HTTP/1.1 200 OK"
[2025-01-07 09:41:12,723] 1025 httpx - INFO - HTTP Request: PUT https://709e9862-ad6a-4017-b84b-d82c9f65a1d4.europe-west3-0.gcp.cloud.qdrant.io:6333/collections/qa_medi_chatbot1/points?wait=true "HTTP/1.1 200 OK"
[2025-01-07 09:41:30,595] 1025 httpx - INFO - HTTP Request: PUT https://709e9862-ad6a-4017-b84b-d82c9f65a1d4.europe-west3-0.gcp.cloud.qdrant.io:6333/collections/qa_medi_chatbot1/points?wait=true "HTTP/1.1 200 OK"
[2025-01-07 09:41:49,147] 1025 httpx - INFO - HTTP Request: PUT https://709e9862-ad6a-4017-b84b-d82c9f65a1d4.europe-west3-0.gcp.cloud.qdrant.io:6333/collections/qa_medi_chatbot1/points?wait=true "HTTP/1.1 200 OK"
[2025-01-07 09:42:06,566] 1025 httpx - INFO - HTTP Request: PUT https://709e9862-ad6a-4017-b84b-d82c9f65a1d4.europe-west3-0.gcp.cloud.qdrant.io:6333/collections/qa_medi_chatbot1/points?wait=true "HTTP/1.1 200 OK"
[2025-01-07 09:42:24,991] 1025 httpx - INFO - HTTP Request: PUT https://709e9862-ad6a-4017-b84b-d82c9f65a1d4.europe-west3-0.gcp.cloud.qdrant.io:6333/collections/qa_medi_chatbot1/points?wait=true "HTTP/1.1 200 OK"
[2025-01-07 09:42:44,599] 1025 httpx - INFO - HTTP Request: PUT https://709e9862-ad6a-4017-b84b-d82c9f65a1d4.europe-west3-0.gcp.cloud.qdrant.io:6333/collections/qa_medi_chatbot1/points?wait=true "HTTP/1.1 200 OK"
[2025-01-07 09:43:01,971] 1025 httpx - INFO - HTTP Request: PUT https://709e9862-ad6a-4017-b84b-d82c9f65a1d4.europe-west3-0.gcp.cloud.qdrant.io:6333/collections/qa_medi_chatbot1/points?wait=true "HTTP/1.1 200 OK"
[2025-01-07 09:43:20,412] 1025 httpx - INFO - HTTP Request: PUT https://709e9862-ad6a-4017-b84b-d82c9f65a1d4.europe-west3-0.gcp.cloud.qdrant.io:6333/collections/qa_medi_chatbot1/points?wait=true "HTTP/1.1 200 OK"
[2025-01-07 09:43:37,359] 1025 httpx - INFO - HTTP Request: PUT https://709e9862-ad6a-4017-b84b-d82c9f65a1d4.europe-west3-0.gcp.cloud.qdrant.io:6333/collections/qa_medi_chatbot1/points?wait=true "HTTP/1.1 200 OK"
[2025-01-07 09:43:37,366] 71 root - INFO - Returing vectorstore...
[2025-01-07 09:44:44,933] 24 root - INFO - data loading started...
[2025-01-07 09:45:05,257] 22 root - INFO - Initialize Embedding model
[2025-01-07 09:45:05,275] 210 sentence_transformers.SentenceTransformer - INFO - Use pytorch device_name: cpu
[2025-01-07 09:45:05,277] 218 sentence_transformers.SentenceTransformer - INFO - Load pretrained SentenceTransformer: sentence-transformers/all-mpnet-base-v2
[2025-01-07 09:45:07,511] 25 root - INFO - Embedding Model Loaded
[2025-01-07 09:45:07,511] 28 root - INFO - Chat Model Loaded
[2025-01-07 09:45:07,511] 29 root - INFO - loading API key...
[2025-01-07 09:45:07,513] 34 root - INFO - Saving API...
[2025-01-07 09:45:08,314] 40 root - INFO - Returning Model
[2025-01-07 09:45:08,314] 24 root - INFO - Creating Chunks...
[2025-01-07 09:45:08,314] 27 root - INFO - chunk creation completed...
[2025-01-07 09:45:08,404] 29 root - INFO - Extracting as plain text ...
[2025-01-07 09:45:08,404] 31 root - INFO - Extracting as plain text completed ...
[2025-01-07 09:45:08,404] 38 root - INFO - loading API key...
[2025-01-07 09:45:08,404] 40 root - INFO - Saving API...
[2025-01-07 09:45:08,408] 42 root - INFO - Loading Qtrant API URL,API and creating client..
[2025-01-07 09:45:08,796] 56 root - INFO - Creating collection...
[2025-01-07 09:45:09,910] 1025 httpx - INFO - HTTP Request: GET https://709e9862-ad6a-4017-b84b-d82c9f65a1d4.europe-west3-0.gcp.cloud.qdrant.io:6333/collections/qa_medi_chatbot1/exists "HTTP/1.1 200 OK"
[2025-01-07 09:45:09,946] 1025 httpx - INFO - HTTP Request: GET https://709e9862-ad6a-4017-b84b-d82c9f65a1d4.europe-west3-0.gcp.cloud.qdrant.io:6333/collections/qa_medi_chatbot1 "HTTP/1.1 200 OK"
[2025-01-07 09:45:30,092] 1025 httpx - INFO - HTTP Request: PUT https://709e9862-ad6a-4017-b84b-d82c9f65a1d4.europe-west3-0.gcp.cloud.qdrant.io:6333/collections/qa_medi_chatbot1/points?wait=true "HTTP/1.1 200 OK"
[2025-01-07 09:45:49,112] 1025 httpx - INFO - HTTP Request: PUT https://709e9862-ad6a-4017-b84b-d82c9f65a1d4.europe-west3-0.gcp.cloud.qdrant.io:6333/collections/qa_medi_chatbot1/points?wait=true "HTTP/1.1 200 OK"
[2025-01-07 09:46:07,925] 1025 httpx - INFO - HTTP Request: PUT https://709e9862-ad6a-4017-b84b-d82c9f65a1d4.europe-west3-0.gcp.cloud.qdrant.io:6333/collections/qa_medi_chatbot1/points?wait=true "HTTP/1.1 200 OK"
[2025-01-07 09:46:28,562] 1025 httpx - INFO - HTTP Request: PUT https://709e9862-ad6a-4017-b84b-d82c9f65a1d4.europe-west3-0.gcp.cloud.qdrant.io:6333/collections/qa_medi_chatbot1/points?wait=true "HTTP/1.1 200 OK"
[2025-01-07 09:46:47,057] 1025 httpx - INFO - HTTP Request: PUT https://709e9862-ad6a-4017-b84b-d82c9f65a1d4.europe-west3-0.gcp.cloud.qdrant.io:6333/collections/qa_medi_chatbot1/points?wait=true "HTTP/1.1 200 OK"
