[2025-01-07 10:59:09,441] 24 root - INFO - data loading started...
[2025-01-07 10:59:34,007] 22 root - INFO - Initialize Embedding model
[2025-01-07 10:59:41,295] 210 sentence_transformers.SentenceTransformer - INFO - Use pytorch device_name: cpu
[2025-01-07 10:59:41,295] 218 sentence_transformers.SentenceTransformer - INFO - Load pretrained SentenceTransformer: sentence-transformers/all-mpnet-base-v2
[2025-01-07 10:59:43,307] 25 root - INFO - Embedding Model Loaded
[2025-01-07 10:59:43,307] 28 root - INFO - Chat Model Loaded
[2025-01-07 10:59:43,307] 29 root - INFO - loading API key...
[2025-01-07 10:59:43,307] 34 root - INFO - Saving API...
[2025-01-07 10:59:45,843] 40 root - INFO - Returning Model
[2025-01-07 10:59:45,850] 21 root - INFO - Creating Chunks...
[2025-01-07 10:59:45,989] 25 root - INFO - Extracting as plain text...
[2025-01-07 10:59:45,989] 28 root - INFO - Loading environment variables...
[2025-01-07 10:59:45,989] 36 root - INFO - Connecting to Qdrant...
[2025-01-07 10:59:46,621] 39 root - INFO - Checking if collection exists...
[2025-01-07 10:59:46,780] 1025 httpx - INFO - HTTP Request: GET https://709e9862-ad6a-4017-b84b-d82c9f65a1d4.europe-west3-0.gcp.cloud.qdrant.io:6333/collections/qa_medi_chatbot1/exists "HTTP/1.1 200 OK"
[2025-01-07 10:59:46,780] 48 root - INFO - Collection already exists. Reusing collection.
[2025-01-07 10:59:46,797] 50 root - INFO - Adding texts to vector store...
[2025-01-07 10:59:46,846] 1025 httpx - INFO - HTTP Request: GET https://709e9862-ad6a-4017-b84b-d82c9f65a1d4.europe-west3-0.gcp.cloud.qdrant.io:6333/collections/qa_medi_chatbot1 "HTTP/1.1 200 OK"
[2025-01-07 11:00:08,278] 1025 httpx - INFO - HTTP Request: PUT https://709e9862-ad6a-4017-b84b-d82c9f65a1d4.europe-west3-0.gcp.cloud.qdrant.io:6333/collections/qa_medi_chatbot1/points?wait=true "HTTP/1.1 200 OK"
[2025-01-07 11:00:29,254] 1025 httpx - INFO - HTTP Request: PUT https://709e9862-ad6a-4017-b84b-d82c9f65a1d4.europe-west3-0.gcp.cloud.qdrant.io:6333/collections/qa_medi_chatbot1/points?wait=true "HTTP/1.1 200 OK"
[2025-01-07 11:00:50,260] 1025 httpx - INFO - HTTP Request: PUT https://709e9862-ad6a-4017-b84b-d82c9f65a1d4.europe-west3-0.gcp.cloud.qdrant.io:6333/collections/qa_medi_chatbot1/points?wait=true "HTTP/1.1 200 OK"
[2025-01-07 11:01:12,809] 1025 httpx - INFO - HTTP Request: PUT https://709e9862-ad6a-4017-b84b-d82c9f65a1d4.europe-west3-0.gcp.cloud.qdrant.io:6333/collections/qa_medi_chatbot1/points?wait=true "HTTP/1.1 200 OK"
[2025-01-07 11:01:35,305] 1025 httpx - INFO - HTTP Request: PUT https://709e9862-ad6a-4017-b84b-d82c9f65a1d4.europe-west3-0.gcp.cloud.qdrant.io:6333/collections/qa_medi_chatbot1/points?wait=true "HTTP/1.1 200 OK"
[2025-01-07 11:01:57,315] 1025 httpx - INFO - HTTP Request: PUT https://709e9862-ad6a-4017-b84b-d82c9f65a1d4.europe-west3-0.gcp.cloud.qdrant.io:6333/collections/qa_medi_chatbot1/points?wait=true "HTTP/1.1 200 OK"
[2025-01-07 11:02:19,538] 1025 httpx - INFO - HTTP Request: PUT https://709e9862-ad6a-4017-b84b-d82c9f65a1d4.europe-west3-0.gcp.cloud.qdrant.io:6333/collections/qa_medi_chatbot1/points?wait=true "HTTP/1.1 200 OK"
[2025-01-07 11:02:42,942] 1025 httpx - INFO - HTTP Request: PUT https://709e9862-ad6a-4017-b84b-d82c9f65a1d4.europe-west3-0.gcp.cloud.qdrant.io:6333/collections/qa_medi_chatbot1/points?wait=true "HTTP/1.1 200 OK"
[2025-01-07 11:03:06,665] 1025 httpx - INFO - HTTP Request: PUT https://709e9862-ad6a-4017-b84b-d82c9f65a1d4.europe-west3-0.gcp.cloud.qdrant.io:6333/collections/qa_medi_chatbot1/points?wait=true "HTTP/1.1 200 OK"
[2025-01-07 11:03:25,994] 1025 httpx - INFO - HTTP Request: PUT https://709e9862-ad6a-4017-b84b-d82c9f65a1d4.europe-west3-0.gcp.cloud.qdrant.io:6333/collections/qa_medi_chatbot1/points?wait=true "HTTP/1.1 200 OK"
[2025-01-07 11:03:25,994] 58 root - INFO - Returning vector store...
[2025-01-07 11:03:45,014] 8 root - INFO - Retriever object created...
[2025-01-07 11:03:45,014] 12 root - INFO - Setting parameters for chain...
[2025-01-07 11:03:45,015] 26 root - INFO - Input user query...
[2025-01-07 11:03:46,289] 1025 httpx - INFO - HTTP Request: POST https://709e9862-ad6a-4017-b84b-d82c9f65a1d4.europe-west3-0.gcp.cloud.qdrant.io:6333/collections/qa_medi_chatbot1/points/query "HTTP/1.1 200 OK"
[2025-01-07 11:03:47,092] 1025 httpx - INFO - HTTP Request: POST https://api.openai.com/v1/chat/completions "HTTP/1.1 200 OK"
[2025-01-07 11:03:47,108] 30 root - INFO - Query response received...
[2025-01-07 11:04:07,833] 8 root - INFO - Retriever object created...
[2025-01-07 11:04:07,833] 12 root - INFO - Setting parameters for chain...
[2025-01-07 11:04:07,833] 26 root - INFO - Input user query...
[2025-01-07 11:04:09,126] 1025 httpx - INFO - HTTP Request: POST https://709e9862-ad6a-4017-b84b-d82c9f65a1d4.europe-west3-0.gcp.cloud.qdrant.io:6333/collections/qa_medi_chatbot1/points/query "HTTP/1.1 200 OK"
[2025-01-07 11:04:09,795] 1025 httpx - INFO - HTTP Request: POST https://api.openai.com/v1/chat/completions "HTTP/1.1 200 OK"
[2025-01-07 11:04:09,805] 30 root - INFO - Query response received...
[2025-01-07 11:04:38,134] 8 root - INFO - Retriever object created...
[2025-01-07 11:04:38,134] 12 root - INFO - Setting parameters for chain...
[2025-01-07 11:04:38,134] 26 root - INFO - Input user query...
[2025-01-07 11:04:38,399] 1025 httpx - INFO - HTTP Request: POST https://709e9862-ad6a-4017-b84b-d82c9f65a1d4.europe-west3-0.gcp.cloud.qdrant.io:6333/collections/qa_medi_chatbot1/points/query "HTTP/1.1 200 OK"
[2025-01-07 11:04:43,056] 1025 httpx - INFO - HTTP Request: POST https://api.openai.com/v1/chat/completions "HTTP/1.1 200 OK"
[2025-01-07 11:04:43,056] 30 root - INFO - Query response received...
[2025-01-07 11:05:09,541] 8 root - INFO - Retriever object created...
[2025-01-07 11:05:09,541] 12 root - INFO - Setting parameters for chain...
[2025-01-07 11:05:09,541] 26 root - INFO - Input user query...
[2025-01-07 11:05:10,840] 1025 httpx - INFO - HTTP Request: POST https://709e9862-ad6a-4017-b84b-d82c9f65a1d4.europe-west3-0.gcp.cloud.qdrant.io:6333/collections/qa_medi_chatbot1/points/query "HTTP/1.1 200 OK"
[2025-01-07 11:05:11,576] 1025 httpx - INFO - HTTP Request: POST https://api.openai.com/v1/chat/completions "HTTP/1.1 200 OK"
[2025-01-07 11:05:11,576] 30 root - INFO - Query response received...
[2025-01-07 11:05:16,961] 8 root - INFO - Retriever object created...
[2025-01-07 11:05:16,961] 12 root - INFO - Setting parameters for chain...
[2025-01-07 11:05:16,964] 26 root - INFO - Input user query...
[2025-01-07 11:05:17,263] 1025 httpx - INFO - HTTP Request: POST https://709e9862-ad6a-4017-b84b-d82c9f65a1d4.europe-west3-0.gcp.cloud.qdrant.io:6333/collections/qa_medi_chatbot1/points/query "HTTP/1.1 200 OK"
[2025-01-07 11:05:19,368] 1025 httpx - INFO - HTTP Request: POST https://api.openai.com/v1/chat/completions "HTTP/1.1 200 OK"
[2025-01-07 11:05:19,370] 30 root - INFO - Query response received...
[2025-01-07 11:05:41,012] 8 root - INFO - Retriever object created...
[2025-01-07 11:05:41,012] 12 root - INFO - Setting parameters for chain...
[2025-01-07 11:05:41,012] 26 root - INFO - Input user query...
[2025-01-07 11:05:42,379] 1025 httpx - INFO - HTTP Request: POST https://709e9862-ad6a-4017-b84b-d82c9f65a1d4.europe-west3-0.gcp.cloud.qdrant.io:6333/collections/qa_medi_chatbot1/points/query "HTTP/1.1 200 OK"
