[2025-01-07 10:19:18,137] 24 root - INFO - data loading started...
[2025-01-07 10:19:36,846] 22 root - INFO - Initialize Embedding model
[2025-01-07 10:19:42,666] 210 sentence_transformers.SentenceTransformer - INFO - Use pytorch device_name: cpu
[2025-01-07 10:19:42,666] 218 sentence_transformers.SentenceTransformer - INFO - Load pretrained SentenceTransformer: sentence-transformers/all-mpnet-base-v2
[2025-01-07 10:19:44,303] 25 root - INFO - Embedding Model Loaded
[2025-01-07 10:19:44,304] 28 root - INFO - Chat Model Loaded
[2025-01-07 10:19:44,304] 29 root - INFO - loading API key...
[2025-01-07 10:19:44,305] 34 root - INFO - Saving API...
[2025-01-07 10:19:45,612] 40 root - INFO - Returning Model
[2025-01-07 10:19:45,613] 21 root - INFO - Creating Chunks...
[2025-01-07 10:19:45,702] 25 root - INFO - Extracting as plain text...
[2025-01-07 10:19:45,702] 28 root - INFO - Loading environment variables...
[2025-01-07 10:19:45,703] 36 root - INFO - Connecting to Qdrant...
[2025-01-07 10:19:46,108] 39 root - INFO - Checking if collection exists...
[2025-01-07 10:19:46,254] 1025 httpx - INFO - HTTP Request: GET https://709e9862-ad6a-4017-b84b-d82c9f65a1d4.europe-west3-0.gcp.cloud.qdrant.io:6333/collections/qa_medi_chatbot1/exists "HTTP/1.1 200 OK"
[2025-01-07 10:19:46,255] 48 root - INFO - Collection already exists. Reusing collection.
[2025-01-07 10:19:46,255] 50 root - INFO - Adding texts to vector store...
[2025-01-07 10:19:46,290] 1025 httpx - INFO - HTTP Request: GET https://709e9862-ad6a-4017-b84b-d82c9f65a1d4.europe-west3-0.gcp.cloud.qdrant.io:6333/collections/qa_medi_chatbot1 "HTTP/1.1 200 OK"
[2025-01-07 10:20:06,245] 1025 httpx - INFO - HTTP Request: PUT https://709e9862-ad6a-4017-b84b-d82c9f65a1d4.europe-west3-0.gcp.cloud.qdrant.io:6333/collections/qa_medi_chatbot1/points?wait=true "HTTP/1.1 200 OK"
[2025-01-07 10:20:24,712] 1025 httpx - INFO - HTTP Request: PUT https://709e9862-ad6a-4017-b84b-d82c9f65a1d4.europe-west3-0.gcp.cloud.qdrant.io:6333/collections/qa_medi_chatbot1/points?wait=true "HTTP/1.1 200 OK"
[2025-01-07 10:20:45,402] 1025 httpx - INFO - HTTP Request: PUT https://709e9862-ad6a-4017-b84b-d82c9f65a1d4.europe-west3-0.gcp.cloud.qdrant.io:6333/collections/qa_medi_chatbot1/points?wait=true "HTTP/1.1 200 OK"
[2025-01-07 10:21:06,136] 1025 httpx - INFO - HTTP Request: PUT https://709e9862-ad6a-4017-b84b-d82c9f65a1d4.europe-west3-0.gcp.cloud.qdrant.io:6333/collections/qa_medi_chatbot1/points?wait=true "HTTP/1.1 200 OK"
[2025-01-07 10:21:26,919] 1025 httpx - INFO - HTTP Request: PUT https://709e9862-ad6a-4017-b84b-d82c9f65a1d4.europe-west3-0.gcp.cloud.qdrant.io:6333/collections/qa_medi_chatbot1/points?wait=true "HTTP/1.1 200 OK"
